compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
rustc,final,-C opt-level=2,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__stack_protector_strong,1,4510576,351280,full,yes,yes,yes,0,8,593b4db3b5ab13036d99d1c34cb2a7aeb68b0aa5f913b22aff241b628b169567,
rustc,final,-C opt-level=2,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__noexecstack",1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=2,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__execstack",1,4510368,351112,full,no,no,yes,0,8,de2380895455847c9a2b013540dd099e541e2c5a98c8fa0534beb7768687635f,
rustc,final,-C opt-level=2,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__pie,1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=2,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__no_pie,1,4495560,336296,full,no,yes,no,0,8,ce6393a352f48a17026bd9dca744bde47a3acc0b59bd9abedea98465e7675a7f,
rustc,final,-C opt-level=3,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__baseline,1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=3,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__overflow_checks,1,4510632,351272,full,no,yes,yes,0,8,f813a0c83df79bf93eee8c22ed99e117c5974200ecf07618f919d48e595489cd,
rustc,final,-C opt-level=3,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__debug_assertions,1,4511104,351744,full,no,yes,yes,0,8,fe259b0f3d68cd42932937d965b45ccea611a84958a3d455ddd1b61605ffbf1e,
rustc,final,-C opt-level=3,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C panic=abort -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__panic_abort,1,4503752,349928,full,no,yes,yes,0,8,4d873e53ba3b622c87dd0a19e9e162fc7da6d81264d0f434cf873a1c5c56d265,
rustc,final,-C opt-level=3,lto,-C lto,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C lto -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__lto,1,2065560,308168,full,no,yes,yes,0,8,7599dded675386bc65e10fa7ce7e9399380487506a20d3edf79600ccab43fd26,
rustc,final,-C opt-level=3,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C lto=thin -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__lto_thin,1,2227848,337464,full,no,yes,yes,0,8,b44146d2470fb6c9672278de9da376f3080f299b6c533b37740dd148a0746c91,
rustc,final,-C opt-level=3,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__asan,1,7128760,1325288,full,no,yes,yes,6,55,2d2f040467493f9b38068e5954e0d4d0b0c9262fdc0175557f1edf180677f4c5,
rustc,final,-C opt-level=3,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,final,-C opt-level=3,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__lsan,1,5267736,601336,full,no,yes,yes,0,9,feba24d8b742af6f5b6a77a4022027f46ca8906c16d1a31ffede53a0f869f44f,
rustc,final,-C opt-level=3,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__relro_full",1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=3,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__stack_protector_none,1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=3,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__stack_protector,1,4510576,351280,full,yes,yes,yes,0,8,593b4db3b5ab13036d99d1c34cb2a7aeb68b0aa5f913b22aff241b628b169567,
rustc,final,-C opt-level=3,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__stack_protector_strong,1,4510576,351280,full,yes,yes,yes,0,8,593b4db3b5ab13036d99d1c34cb2a7aeb68b0aa5f913b22aff241b628b169567,
rustc,final,-C opt-level=3,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__noexecstack",1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=3,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__execstack",1,4510368,351112,full,no,no,yes,0,8,de2380895455847c9a2b013540dd099e541e2c5a98c8fa0534beb7768687635f,
rustc,final,-C opt-level=3,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__pie,1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=3,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_3__no_pie,1,4495560,336296,full,no,yes,no,0,8,ce6393a352f48a17026bd9dca744bde47a3acc0b59bd9abedea98465e7675a7f,
rustc,final,-C opt-level=s,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__baseline,1,4509880,350520,full,no,yes,yes,0,8,272b44cfb664f77f4db574c09783487054ed1bfade6b41bbdd98b3a93fdf261c,
rustc,final,-C opt-level=s,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__overflow_checks,1,4510176,350712,full,no,yes,yes,0,8,cea6d6d930e7c686afc50573a221afd6ad31ef349572159cf8393fbf0ce001ee,
rustc,final,-C opt-level=s,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__debug_assertions,1,4510176,350712,full,no,yes,yes,0,8,cea6d6d930e7c686afc50573a221afd6ad31ef349572159cf8393fbf0ce001ee,
rustc,final,-C opt-level=s,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C panic=abort -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__panic_abort,1,4503272,349336,full,no,yes,yes,0,8,9b432d52231c27b17ff70640f13dd521644d1c41b67143e189390487cd5a8b85,
rustc,final,-C opt-level=s,lto,-C lto,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C lto -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__lto,1,2014952,295600,full,no,yes,yes,0,8,7e12565a2d4a59cf41448db8337053ba15b19fa1a6c2f76e396a3fa22d727a4f,
rustc,final,-C opt-level=s,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C lto=thin -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__lto_thin,1,2164856,323056,full,no,yes,yes,0,8,e62164122d37f8e44254621091732fe5d5c5fd0da15950add057b5e4e28a6e0c,
rustc,final,-C opt-level=s,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__asan,1,7127168,1323560,full,no,yes,yes,6,55,cbba44d4d9f1850065c633295c620ccd6cec66281acbdf9b23b4ee37e9893b67,
rustc,final,-C opt-level=s,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,final,-C opt-level=s,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__lsan,1,5267264,600760,full,no,yes,yes,0,9,751c5cdba79b619adc57f83e80214010227463dfe99a209be92a9cce623e8d03,
rustc,final,-C opt-level=s,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__relro_full",1,4509880,350520,full,no,yes,yes,0,8,272b44cfb664f77f4db574c09783487054ed1bfade6b41bbdd98b3a93fdf261c,
rustc,final,-C opt-level=s,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__stack_protector_none,1,4509880,350520,full,no,yes,yes,0,8,272b44cfb664f77f4db574c09783487054ed1bfade6b41bbdd98b3a93fdf261c,
rustc,final,-C opt-level=s,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__stack_protector,1,4510096,350688,full,yes,yes,yes,0,8,e34e5e613206dd8ba5a18bfb43b5affe6063ebc99e659b43380ed052b3ede5c6,
rustc,final,-C opt-level=s,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__stack_protector_strong,1,4510096,350688,full,yes,yes,yes,0,8,e34e5e613206dd8ba5a18bfb43b5affe6063ebc99e659b43380ed052b3ede5c6,
rustc,final,-C opt-level=s,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__noexecstack",1,4509880,350520,full,no,yes,yes,0,8,272b44cfb664f77f4db574c09783487054ed1bfade6b41bbdd98b3a93fdf261c,
rustc,final,-C opt-level=s,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__execstack",1,4509880,350520,full,no,no,yes,0,8,0a16164f646ba4e221c33247816bdb728be57e7c4edf4416bb772c5345302c39,
rustc,final,-C opt-level=s,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__pie,1,4509880,350520,full,no,yes,yes,0,8,272b44cfb664f77f4db574c09783487054ed1bfade6b41bbdd98b3a93fdf261c,
rustc,final,-C opt-level=s,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_s__no_pie,1,4494968,335592,full,no,yes,no,0,8,22a58b740e0975c79a02741dcc02e13571474dd74631580c19faa86d24630058,
rustc,final,-C opt-level=z,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__baseline,1,4510032,350584,full,no,yes,yes,0,8,c648873e01b823ff1212806ecb480954eecc1f9b3743737ea50f6c33dbf95565,
rustc,final,-C opt-level=z,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__overflow_checks,1,4510328,350776,full,no,yes,yes,0,8,d66b6108fdc762ecaf90349c457395f006cdc0d028d441b44550b446da81cdb6,
rustc,final,-C opt-level=z,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__debug_assertions,1,4510328,350776,full,no,yes,yes,0,8,d66b6108fdc762ecaf90349c457395f006cdc0d028d441b44550b446da81cdb6,
rustc,final,-C opt-level=z,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C panic=abort -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__panic_abort,1,4503416,349400,full,no,yes,yes,0,8,e79c8a3417e3d97cc7d48924a5c02d149a095f41f5afa9c47abe03fa95c60ea1,
rustc,final,-C opt-level=z,lto,-C lto,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C lto -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__lto,1,2009656,294432,full,no,yes,yes,0,8,bb26f0b52e79c275529d15c5f46ee388a03133acf054144b5559a25d7082ed45,
rustc,final,-C opt-level=z,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C lto=thin -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__lto_thin,1,2166784,324408,full,no,yes,yes,0,8,8e49afcad13a8f104fd85b56d70d9514b08504b54d82151395cfd93d17afee3a,
rustc,final,-C opt-level=z,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__asan,1,7127376,1323688,full,no,yes,yes,6,55,d018f9679d6f8d98e0dae7ef4c9893cbd2d616b38222b64c453f07325727f1c0,
rustc,final,-C opt-level=z,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,final,-C opt-level=z,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__lsan,1,5267400,600808,full,no,yes,yes,0,9,b5a7bbaa28a403b3a49a5cd0e82b3b67d6ff6168dad3f034177cdea7d0b05783,
rustc,final,-C opt-level=z,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__relro_full",1,4510032,350584,full,no,yes,yes,0,8,c648873e01b823ff1212806ecb480954eecc1f9b3743737ea50f6c33dbf95565,
rustc,final,-C opt-level=z,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__stack_protector_none,1,4510032,350584,full,no,yes,yes,0,8,c648873e01b823ff1212806ecb480954eecc1f9b3743737ea50f6c33dbf95565,
rustc,final,-C opt-level=z,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__stack_protector,1,4510272,350784,full,yes,yes,yes,0,8,854b805c9fd7d03ef40ec9615b19ccbb4ed29d7e74156185af8b56afcc4a8daa,
rustc,final,-C opt-level=z,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__stack_protector_strong,1,4510272,350784,full,yes,yes,yes,0,8,854b805c9fd7d03ef40ec9615b19ccbb4ed29d7e74156185af8b56afcc4a8daa,
rustc,final,-C opt-level=z,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__noexecstack",1,4510032,350584,full,no,yes,yes,0,8,c648873e01b823ff1212806ecb480954eecc1f9b3743737ea50f6c33dbf95565,
rustc,final,-C opt-level=z,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__execstack",1,4510032,350584,full,no,no,yes,0,8,21543ad0f0d379f95fb2b5894ff813c27316f9fd1bd88c3bc08e090be1232d22,
rustc,final,-C opt-level=z,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__pie,1,4510032,350584,full,no,yes,yes,0,8,c648873e01b823ff1212806ecb480954eecc1f9b3743737ea50f6c33dbf95565,
rustc,final,-C opt-level=z,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=z -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_z__no_pie,1,4495096,335640,full,no,yes,no,0,8,886456e87109b334b43de86db2a08fa71ab362190f265e2b61b17f109ce3f305,
